Customer_ID,Order_Date,Country,Category,Channel,Payment_Method,Quantity,Unit_Price,Discount,Sales,Shipping_Cost,Returned,Rating
C10678,2025-09-05 00:56:12.972972972,Thailand,Sports,Website,PayPal,3,66.45,0.1,179.41,0,0,2
C10679,2025-09-05 09:40:54.054054056,Australia,Sports,Mobile App,Debit Card,1,82.34,0.1,74.1,5,0,4
C10680,2025-09-05 18:25:35.135135136,USA,Beauty,Website,PayPal,2,35.68,0.0,71.35,3,0,5
C10681,2025-09-06 03:10:16.216216216,Canada,Home & Kitchen,Marketplace,Debit Card,1,115.14,0.0,115.14,0,0,5
C10682,2025-09-06 11:54:57.297297296,Germany,Electronics,Website,Credit Card,2,219.22,0.0,438.45,0,0,5
C10683,2025-09-06 20:39:38.378378380,India,Clothing,Website,Credit Card,4,68.88,0.1,247.96,0,0,4
C10684,2025-09-07 05:24:19.459459460,Thailand,Sports,Website,Debit Card,4,54.84,0.15,186.44,0,1,5
C10685,2025-09-07 14:09:00.540540540,India,Clothing,Website,Debit Card,4,43.91,0.0,175.64,0,0,2
C10686,2025-09-07 22:53:41.621621624,Canada,Clothing,Website,Debit Card,1,49.53,0.1,44.58,10,0,3
C10687,2025-09-08 07:38:22.702702704,UK,Home & Kitchen,Website,PayPal,5,95.64,0.15,406.47,0,0,4
C10688,2025-09-08 16:23:03.783783784,Germany,Beauty,Mobile App,Debit Card,2,48.94,0.05,92.99,8,0,4
C10689,2025-09-09 01:07:44.864864864,Australia,Electronics,Website,Credit Card,4,231.4,0.1,833.05,0,0,3
C10690,2025-09-09 09:52:25.945945948,Thailand,Home & Kitchen,Mobile App,Credit Card,2,107.37,0.0,182.53,0,0,4
C10691,2025-09-09 18:37:07.027027028,UK,Home & Kitchen,Mobile App,Mobile Payment,1,121.5,0.0,121.5,0,0,3
C10692,2025-09-10 03:21:48.108108108,USA,Clothing,Website,Debit Card,5,66.94,0.0,334.71,0,0,4
C10693,2025-09-10 12:06:29.189189188,Thailand,Electronics,Mobile App,PayPal,1,164.59,0.0,164.59,0,0,5
C10694,2025-09-10 20:51:10.270270272,USA,Electronics,Marketplace,PayPal,2,159.4,0.2,255.04,0,1,4
C10695,2025-09-11 05:35:51.351351352,Thailand,Clothing,Mobile App,PayPal,5,65.3,0.15,277.54,0,1,2
C10696,2025-09-11 14:20:32.432432432,Thailand,Home & Kitchen,Mobile App,Mobile Payment,5,75.15,0.1,338.18,0,0,4
C10697,2025-09-11 23:05:13.513513516,Thailand,Clothing,Website,Credit Card,1,42.07,0.0,42.07,10,0,4
C10698,2025-09-12 07:49:54.594594596,Canada,Electronics,Mobile App,PayPal,4,193.06,0.05,733.63,0,0,4
C10699,2025-09-12 16:34:35.675675676,UK,Clothing,Mobile App,Credit Card,2,70.13,0.0,140.27,0,0,4
C10700,2025-09-13 01:19:16.756756756,Canada,Clothing,Mobile App,Mobile Payment,3,42.4,0.0,127.21,0,0,4
C10701,2025-09-13 10:03:57.837837840,USA,Electronics,Marketplace,Debit Card,3,225.78,0.1,609.6,0,0,5
C10702,2025-09-13 18:48:38.918918920,USA,Home & Kitchen,Website,Debit Card,1,114.13,0.2,91.3,5,0,2
C10703,2025-09-14 03:33:20.000000000,UK,Electronics,Website,Debit Card,2,186.77,0.15,317.5,0,0,4
C10704,2025-09-14 12:18:01.081081080,USA,Electronics,Mobile App,PayPal,2,133.22,0.1,239.8,0,0,4
C10705,2025-09-14 21:02:42.162162164,Thailand,Sports,Marketplace,Debit Card,1,57.55,0.0,57.55,3,0,4
C10706,2025-09-15 05:47:23.243243244,Germany,Home & Kitchen,Website,PayPal,2,107.57,0.0,215.14,0,0,3
C10707,2025-09-15 14:32:04.324324324,Thailand,Beauty,Website,Mobile Payment,4,47.93,0.0,191.72,0,0,3
C10708,2025-09-15 23:16:45.405405408,Germany,Home & Kitchen,Website,Mobile Payment,1,119.6,0.1,107.64,0,0,3
C10709,2025-09-16 08:01:26.486486488,Germany,Clothing,Website,PayPal,4,60.93,0.15,207.17,0,0,5
C10710,2025-09-16 16:46:07.567567568,Thailand,Beauty,Mobile App,Credit Card,2,31.48,0.05,59.8,3,0,5
C10711,2025-09-17 01:30:48.648648648,Thailand,Clothing,Mobile App,Debit Card,1,43.17,0.05,41.02,3,0,4
C10712,2025-09-17 10:15:29.729729732,India,Clothing,Website,Debit Card,2,66.26,0.0,132.53,0,0,5
C10713,2025-09-17 19:00:10.810810812,UK,Home & Kitchen,Website,Debit Card,1,74.58,0.0,74.58,5,0,3
C10714,2025-09-18 03:44:51.891891892,Thailand,Home & Kitchen,Website,PayPal,2,83.69,0.05,159.01,0,0,5
C10715,2025-09-18 12:29:32.972972972,Canada,Sports,Website,Mobile Payment,4,72.87,0.0,291.49,0,0,4
C10716,2025-09-18 21:14:14.054054056,Thailand,Beauty,Mobile App,Debit Card,4,28.69,0.05,109.03,0,1,4
C10717,2025-09-19 05:58:55.135135136,Australia,Sports,Marketplace,Mobile Payment,2,61.19,0.15,104.03,0,0,5
C10718,2025-09-19 14:43:36.216216216,Canada,Electronics,Marketplace,Debit Card,1,177.39,0.1,159.65,0,0,5
C10719,2025-09-19 23:28:17.297297296,Thailand,Beauty,Website,Debit Card,3,35.83,0.0,107.49,0,1,5
C10720,2025-09-20 08:12:58.378378380,Thailand,Sports,Marketplace,PayPal,4,55.68,0.0,222.73,0,0,2
C10721,2025-09-20 16:57:39.459459460,Thailand,Electronics,Mobile App,Credit Card,4,217.73,0.05,827.37,0,0,5
C10722,2025-09-21 01:42:20.540540540,USA,Electronics,Mobile App,PayPal,3,228.46,0.05,651.1,0,0,5
C10723,2025-09-21 10:27:01.621621624,Thailand,Beauty,Mobile App,Debit Card,2,35.21,0.05,66.9,8,0,4
C10724,2025-09-21 19:11:42.702702704,Australia,Clothing,Website,Debit Card,1,68.32,0.05,64.9,5,0,2
C10725,2025-09-22 03:56:23.783783784,Thailand,Beauty,Website,Credit Card,2,38.8,0.1,69.83,5,0,3
C10726,2025-09-22 12:41:04.864864864,UK,Electronics,Website,Mobile Payment,5,189.84,0.1,854.29,0,0,5
C10727,2025-09-22 21:25:45.945945948,Canada,Beauty,Website,Mobile Payment,4,51.97,0.0,207.87,0,0,4
C10728,2025-09-23 06:10:27.027027028,India,Electronics,Website,Debit Card,5,220.49,0.15,937.1,0,0,4
C10729,2025-09-23 14:55:08.108108108,Germany,Electronics,Mobile App,Mobile Payment,4,227.44,0.0,909.78,0,0,3
C10730,2025-09-23 23:39:49.189189188,USA,Electronics,Mobile App,Debit Card,4,143.24,0.0,572.97,0,0,3
C10731,2025-09-24 08:24:30.270270272,Germany,Beauty,Mobile App,Credit Card,5,29.95,0.1,134.78,0,0,4
C10732,2025-09-24 17:09:11.351351352,UK,Clothing,Website,Credit Card,5,72.9,0.1,328.03,0,0,4
C10733,2025-09-25 01:53:52.432432432,USA,Clothing,Marketplace,Debit Card,2,53.43,0.15,90.83,10,0,5
C10734,2025-09-25 10:38:33.513513516,Thailand,Home & Kitchen,Marketplace,Credit Card,5,81.14,0.1,365.11,0,0,4
C10735,2025-09-25 19:23:14.594594596,India,Sports,Mobile App,PayPal,2,84.51,0.15,143.67,0,0,5
C10736,2025-09-26 04:07:55.675675676,USA,Home & Kitchen,Marketplace,PayPal,2,115.69,0.15,196.68,0,0,3
C10737,2025-09-26 12:52:36.756756756,Thailand,Beauty,Mobile App,Credit Card,2,52.15,0.1,93.87,10,0,2
C10738,2025-09-26 21:37:17.837837840,USA,Home & Kitchen,Marketplace,Debit Card,4,82.91,0.05,315.05,0,0,4
C10739,2025-09-27 06:21:58.918918920,USA,Home & Kitchen,Website,Debit Card,4,116.69,0.1,420.08,0,0,4
C10740,2025-09-27 15:06:40.000000000,India,Home & Kitchen,Website,Credit Card,5,65.58,0.2,262.32,0,0,3
C10741,2025-09-27 23:51:21.081081080,Australia,Home & Kitchen,Website,Mobile Payment,4,66.13,0.1,238.06,0,0,5
C10742,2025-09-28 08:36:02.162162164,Australia,Beauty,Website,PayPal,5,45.46,0.0,227.29,0,1,4
C10743,2025-09-28 17:20:43.243243244,Thailand,Clothing,Website,Mobile Payment,4,40.93,0.1,147.35,0,0,3
C10744,2025-09-29 02:05:24.324324324,USA,Electronics,Mobile App,Debit Card,1,166.9,0.0,166.9,0,0,3
C10745,2025-09-29 10:50:05.405405408,UK,Sports,Mobile App,Debit Card,1,81.97,0.05,77.87,8,0,3
C10746,2025-09-29 19:34:46.486486488,Thailand,Home & Kitchen,Mobile App,Mobile Payment,5,84.25,0.0,421.24,0,0,5
C10747,2025-09-30 04:19:27.567567568,Thailand,Clothing,Website,Credit Card,4,45.41,0.1,163.49,0,0,3
C10748,2025-09-30 13:04:08.648648648,Australia,Sports,Marketplace,Mobile Payment,4,62.79,0.15,213.47,0,1,4
C10749,2025-09-30 21:48:49.729729732,Thailand,Clothing,Mobile App,Mobile Payment,2,56.12,0.0,112.23,0,0,4
C10750,2025-10-01 06:33:30.810810812,UK,Electronics,Website,PayPal,3,185.9,0.0,557.7,0,0,3
C10751,2025-10-01 15:18:11.891891892,Thailand,Sports,Mobile App,PayPal,5,87.37,0.0,436.84,0,0,3
C10752,2025-10-02 00:02:52.972972972,Thailand,Clothing,Website,Mobile Payment,3,67.38,0.1,181.93,0,0,3
C10753,2025-10-02 08:47:34.054054056,Thailand,Home & Kitchen,Website,Mobile Payment,3,91.78,0.0,275.34,0,0,4
C10754,2025-10-02 17:32:15.135135136,Canada,Electronics,Marketplace,Debit Card,5,232.55,0.0,1162.77,0,0,2
C10755,2025-10-03 02:16:56.216216216,India,Beauty,Website,PayPal,4,31.2,0.0,124.79,0,0,1
C10756,2025-10-03 11:01:37.297297300,Canada,Clothing,Mobile App,PayPal,5,48.33,0.05,229.57,0,0,5
C10757,2025-10-03 19:46:18.378378380,UK,Clothing,Marketplace,Debit Card,3,70.38,0.0,211.13,0,0,3
C10758,2025-10-04 04:30:59.459459460,Thailand,Sports,Mobile App,Credit Card,4,67.52,0.1,243.08,0,0,5
C10759,2025-10-04 13:15:40.540540540,UK,Beauty,Website,PayPal,1,55.47,0.0,55.47,10,0,5
C10760,2025-10-04 22:00:21.621621624,UK,Electronics,Website,PayPal,5,184.75,0.1,831.37,0,0,4
C10761,2025-10-05 06:45:02.702702704,India,Home & Kitchen,Website,Credit Card,5,112.89,0.0,564.46,0,0,4
C10762,2025-10-05 15:29:43.783783784,Thailand,Electronics,Mobile App,PayPal,4,176.69,0.05,671.42,0,1,3
C10763,2025-10-06 00:14:24.864864864,UK,Beauty,Website,PayPal,1,39.9,0.0,39.9,10,0,5
C10764,2025-10-06 08:59:05.945945948,Thailand,Electronics,Website,Credit Card,1,174.24,0.1,156.82,0,0,4
C10765,2025-10-06 17:43:47.027027028,USA,Clothing,Marketplace,Credit Card,4,66.18,0.15,225.03,0,1,4
C10766,2025-10-07 02:28:28.108108108,Australia,Beauty,Mobile App,Mobile Payment,2,43.33,0.15,73.66,10,0,1
C10767,2025-10-07 11:13:09.189189188,UK,Sports,Website,Debit Card,5,95.25,0.1,428.6,0,0,5
C10768,2025-10-07 19:57:50.270270272,USA,Home & Kitchen,Mobile App,Debit Card,5,78.81,0.05,374.33,0,0,2
C10769,2025-10-08 04:42:31.351351352,USA,Beauty,Mobile App,Credit Card,3,30.82,0.15,78.58,10,0,4
C10770,2025-10-08 13:27:12.432432432,UK,Electronics,Website,Credit Card,4,175.55,0.1,631.98,0,0,4
C10771,2025-10-08 22:11:53.513513516,India,Beauty,Website,PayPal,3,45.27,0.0,135.8,0,0,1
C10772,2025-10-09 06:56:34.594594596,India,Electronics,Marketplace,Mobile Payment,3,234.46,0.15,597.87,0,0,4
C10773,2025-10-09 15:41:15.675675676,Canada,Home & Kitchen,Mobile App,Mobile Payment,1,84.81,0.05,80.57,3,0,5
C10774,2025-10-10 00:25:56.756756756,India,Beauty,Mobile App,Credit Card,5,46.31,0.0,231.53,0,0,5
C10775,2025-10-10 09:10:37.837837840,USA,Electronics,Website,PayPal,3,170.13,0.0,510.38,0,0,5
C10776,2025-10-10 17:55:18.918918920,Australia,Electronics,Website,PayPal,1,203.77,0.0,203.77,0,0,4
C10777,2025-10-11 02:40:00.000000000,unknown,Beauty,Website,Debit Card,4,52.77,0.05,200.54,0,0,4
C10778,2025-10-11 11:24:41.081081080,Thailand,Beauty,Website,Debit Card,3,34.48,0.0,103.43,0,0,2
C10779,2025-10-11 20:09:22.162162164,India,Clothing,Website,PayPal,5,54.06,0.0,270.32,0,0,4
C10780,2025-10-12 04:54:03.243243244,Thailand,Clothing,Website,Debit Card,3,76.74,0.0,230.22,0,0,3
C10781,2025-10-12 13:38:44.324324324,Canada,Clothing,Marketplace,Credit Card,4,71.94,0.1,258.98,0,0,4
C10782,2025-10-12 22:23:25.405405408,UK,Home & Kitchen,Marketplace,PayPal,3,98.57,0.1,266.15,0,0,4
C10783,2025-10-13 07:08:06.486486488,Germany,Home & Kitchen,Mobile App,Debit Card,5,95.55,0.0,477.74,0,0,4
C10784,2025-10-13 15:52:47.567567568,Germany,Electronics,Marketplace,Mobile Payment,1,161.86,0.0,161.86,0,0,4
C10785,2025-10-14 00:37:28.648648648,India,Sports,Website,PayPal,5,74.34,0.0,371.72,0,0,5
C10786,2025-10-14 09:22:09.729729732,Germany,Clothing,Marketplace,PayPal,1,71.15,0.15,60.48,8,0,4
C10787,2025-10-14 18:06:50.810810812,Germany,Home & Kitchen,Website,Mobile Payment,2,106.17,0.05,201.72,0,0,5
C10788,2025-10-15 02:51:31.891891892,Thailand,Home & Kitchen,Marketplace,Credit Card,5,81.27,0.05,386.05,0,0,5
C10789,2025-10-15 11:36:12.972972972,UK,Sports,Marketplace,Mobile Payment,5,58.87,0.0,294.36,0,0,4
C10790,2025-10-15 20:20:54.054054056,Thailand,Electronics,Mobile App,PayPal,4,159.42,0.1,573.9,0,1,4
C10791,2025-10-16 05:05:35.135135136,Australia,Clothing,Marketplace,Credit Card,3,45.04,0.05,128.35,0,0,2
C10792,2025-10-16 13:50:16.216216216,UK,Clothing,Mobile App,Debit Card,1,42.18,0.0,42.18,10,0,5
C10793,2025-10-16 22:34:57.297297300,Australia,Clothing,Website,Debit Card,1,54.64,0.0,54.64,5,0,4
C10794,2025-10-17 07:19:38.378378380,Thailand,Electronics,Website,Debit Card,4,140.28,0.05,533.05,0,0,5
C10795,2025-10-17 16:04:19.459459460,Thailand,Sports,Mobile App,PayPal,4,57.42,0.15,195.24,0,0,4
C10796,2025-10-18 00:49:00.540540540,Australia,Sports,Website,Mobile Payment,3,75.82,0.15,193.34,0,0,5
C10797,2025-10-18 09:33:41.621621624,Thailand,Clothing,Mobile App,Credit Card,3,44.84,0.1,121.06,0,0,5
C10798,2025-10-18 18:18:22.702702704,Thailand,Clothing,Marketplace,Debit Card,5,40.96,0.1,184.32,0,0,4
C10799,2025-10-19 03:03:03.783783784,Thailand,Sports,Website,Credit Card,2,64.55,0.0,129.1,0,0,3
C10800,2025-10-19 11:47:44.864864864,Canada,Beauty,Mobile App,PayPal,3,34.17,0.1,92.26,5,0,4
C10801,2025-10-19 20:32:25.945945948,Australia,Electronics,Marketplace,Debit Card,4,190.93,0.1,687.34,0,0,4
C10802,2025-10-20 05:17:07.027027028,USA,Clothing,Marketplace,PayPal,3,42.44,0.0,127.32,0,0,3
C10803,2025-10-20 14:01:48.108108108,Thailand,Clothing,Marketplace,Mobile Payment,1,67.44,0.15,57.33,10,0,5
C10804,2025-10-20 22:46:29.189189188,USA,Home & Kitchen,Mobile App,PayPal,2,120.09,0.0,240.19,0,0,4
C10805,2025-10-21 07:31:10.270270272,India,Beauty,Marketplace,PayPal,5,48.82,0.0,244.08,0,0,5
C10806,2025-10-21 16:15:51.351351352,Germany,Sports,Mobile App,Mobile Payment,1,75.11,0.1,67.6,8,0,5
C10807,2025-10-22 01:00:32.432432432,Thailand,Sports,Website,Credit Card,1,91.17,0.1,82.06,3,0,4
C10808,2025-10-22 09:45:13.513513516,Thailand,Home & Kitchen,Mobile App,Mobile Payment,2,106.78,0.1,192.2,0,0,5
C10809,2025-10-22 18:29:54.594594596,Thailand,Electronics,Mobile App,Mobile Payment,5,127.33,0.0,636.65,0,0,4
C10810,2025-10-23 03:14:35.675675676,Germany,Sports,Website,PayPal,4,68.31,0.15,232.26,0,0,5
C10811,2025-10-23 11:59:16.756756756,Australia,Beauty,Mobile App,Credit Card,5,51.83,0.05,246.18,0,0,4
C10812,2025-10-23 20:43:57.837837840,Thailand,Electronics,Mobile App,Debit Card,3,169.58,0.05,483.3,0,1,4
C10813,2025-10-24 05:28:38.918918920,Thailand,Sports,Website,Mobile Payment,1,50.73,0.2,40.58,10,0,4
C10814,2025-10-24 14:13:20.000000000,Thailand,Sports,Mobile App,Credit Card,3,85.56,0.1,231.02,0,0,4
C10815,2025-10-24 22:58:01.081081080,Canada,Clothing,Mobile App,Mobile Payment,4,69.38,0.0,277.51,0,0,4
C10816,2025-10-25 07:42:42.162162164,Thailand,Clothing,Mobile App,Mobile Payment,3,44.68,0.1,120.64,0,0,4
C10817,2025-10-25 16:27:23.243243244,Australia,Home & Kitchen,Website,Mobile Payment,5,96.85,0.0,484.26,0,0,4
C10818,2025-10-26 01:12:04.324324324,Germany,Electronics,Website,Mobile Payment,3,150.19,0.0,450.56,0,0,5
C10819,2025-10-26 09:56:45.405405408,USA,Home & Kitchen,Website,PayPal,4,108.31,0.05,411.58,0,0,4
C10820,2025-10-26 18:41:26.486486488,Thailand,Beauty,Marketplace,Credit Card,4,35.6,0.2,113.93,0,0,4
C10821,2025-10-27 03:26:07.567567568,Thailand,Electronics,Website,Credit Card,4,165.84,0.0,663.37,0,0,4
C10822,2025-10-27 12:10:48.648648648,Germany,Home & Kitchen,Mobile App,Credit Card,5,116.23,0.1,523.05,0,0,5
C10823,2025-10-27 20:55:29.729729732,India,Home & Kitchen,Website,Mobile Payment,4,93.01,0.0,372.03,0,0,5
C10824,2025-10-28 05:40:10.810810812,Germany,Clothing,Website,PayPal,1,64.29,0.1,57.86,5,0,4
C10825,2025-10-28 14:24:51.891891892,UK,Sports,Marketplace,Mobile Payment,4,68.72,0.05,261.12,0,0,2
C10826,2025-10-28 23:09:32.972972972,Thailand,Home & Kitchen,Mobile App,Mobile Payment,3,81.77,0.1,220.79,0,0,4
C10827,2025-10-29 07:54:14.054054056,Canada,Home & Kitchen,Website,Credit Card,3,102.41,0.0,307.22,0,0,4
C10828,2025-10-29 16:38:55.135135136,India,Beauty,Website,Mobile Payment,3,32.34,0.1,87.31,8,0,5
C10829,2025-10-30 01:23:36.216216216,Thailand,Home & Kitchen,Website,Debit Card,5,86.5,0.2,346.0,0,0,4
C10830,2025-10-30 10:08:17.297297300,Canada,Electronics,Mobile App,Mobile Payment,3,152.34,0.1,411.31,0,0,5
C10831,2025-10-30 18:52:58.378378380,Germany,Home & Kitchen,Mobile App,Debit Card,5,106.84,0.05,507.47,0,0,4
C10832,2025-10-31 03:37:39.459459460,Germany,Electronics,Website,Mobile Payment,5,244.97,0.15,1041.12,0,0,5
C10833,2025-10-31 12:22:20.540540540,Australia,Electronics,Website,PayPal,4,251.43,0.0,1005.74,0,0,1
C10834,2025-10-31 21:07:01.621621624,India,Clothing,Website,PayPal,1,55.84,0.1,50.25,5,0,5
C10835,2025-11-01 05:51:42.702702704,Germany,Home & Kitchen,Marketplace,Credit Card,4,78.91,0.15,268.29,0,0,5
C10836,2025-11-01 14:36:23.783783784,Thailand,Sports,Marketplace,Mobile Payment,4,70.7,0.0,282.79,0,0,5
C10837,2025-11-01 23:21:04.864864864,USA,Home & Kitchen,Website,Debit Card,5,116.38,0.05,552.8,0,0,1
C10838,2025-11-02 08:05:45.945945948,Canada,Clothing,Mobile App,Debit Card,5,46.43,0.0,232.16,0,0,3
C10839,2025-11-02 16:50:27.027027028,Thailand,Clothing,Website,Mobile Payment,3,75.16,0.1,202.92,0,0,4
C10840,2025-11-03 01:35:08.108108108,USA,Electronics,Website,Debit Card,3,169.08,0.1,456.5,0,0,1
C10841,2025-11-03 10:19:49.189189188,USA,Clothing,Mobile App,PayPal,4,76.45,0.0,305.81,0,0,2
C10842,2025-11-03 19:04:30.270270272,USA,Electronics,Marketplace,Debit Card,2,231.66,0.05,440.16,0,0,3
C10843,2025-11-04 03:49:11.351351352,Germany,Sports,Marketplace,Credit Card,2,88.62,0.0,177.24,0,0,4
C10844,2025-11-04 12:33:52.432432432,Canada,Electronics,Mobile App,PayPal,3,166.06,0.05,473.26,0,1,4
C10845,2025-11-04 21:18:33.513513516,Thailand,Home & Kitchen,Website,PayPal,2,63.55,0.0,127.11,0,1,1
C10846,2025-11-05 06:03:14.594594596,Thailand,Electronics,Mobile App,PayPal,3,174.15,0.15,444.08,0,0,3
C10847,2025-11-05 14:47:55.675675676,Thailand,Sports,Website,Mobile Payment,5,63.79,0.0,318.94,0,1,4
C10848,2025-11-05 23:32:36.756756756,India,Clothing,Mobile App,Mobile Payment,4,39.94,0.15,135.8,0,0,4
C10849,2025-11-06 08:17:17.837837840,Germany,Clothing,Website,PayPal,1,57.96,0.1,52.16,8,0,3
C10850,2025-11-06 17:01:58.918918920,Thailand,Electronics,Mobile App,Mobile Payment,4,176.78,0.0,707.13,0,0,4
C10851,2025-11-07 01:46:40.000000000,India,Beauty,Website,Debit Card,3,45.77,0.1,123.57,0,0,5
C10852,2025-11-07 10:31:21.081081080,India,Electronics,Website,Mobile Payment,3,204.27,0.05,582.17,0,0,5
C10853,2025-11-07 19:16:02.162162164,India,Sports,Marketplace,Mobile Payment,4,54.92,0.05,208.68,0,0,5
C10854,2025-11-08 04:00:43.243243244,Canada,Electronics,Website,PayPal,3,249.1,0.0,747.29,0,0,5
C10855,2025-11-08 12:45:24.324324324,Thailand,Electronics,Mobile App,Credit Card,2,149.55,0.05,284.15,0,0,4
C10856,2025-11-08 21:30:05.405405408,Australia,Electronics,Website,Credit Card,2,182.1,0.0,364.21,0,0,4
C10857,2025-11-09 06:14:46.486486488,UK,Clothing,Website,Credit Card,3,57.29,0.0,171.88,0,0,4
C10858,2025-11-09 14:59:27.567567568,India,Clothing,Website,Debit Card,3,69.8,0.05,198.94,0,0,4
C10859,2025-11-09 23:44:08.648648648,Australia,Electronics,Website,Mobile Payment,2,138.5,0.0,277.01,0,0,4
C10860,2025-11-10 08:28:49.729729732,India,Beauty,Marketplace,Credit Card,3,40.0,0.0,120.01,0,0,4
C10861,2025-11-10 17:13:30.810810812,Germany,Home & Kitchen,Website,PayPal,3,102.6,0.0,307.79,0,0,4
C10862,2025-11-11 01:58:11.891891892,Thailand,Clothing,Marketplace,Credit Card,4,46.78,0.0,187.13,0,0,1
C10863,2025-11-11 10:42:52.972972972,UK,Home & Kitchen,Mobile App,Credit Card,1,102.53,0.0,102.53,0,0,5
C10864,2025-11-11 19:27:34.054054056,Canada,Home & Kitchen,Website,Mobile Payment,2,121.19,0.2,193.91,0,0,1
C10865,2025-11-12 04:12:15.135135136,Canada,Clothing,Mobile App,Mobile Payment,4,76.9,0.0,307.62,0,0,3
C10866,2025-11-12 12:56:56.216216216,Thailand,Electronics,Mobile App,Mobile Payment,1,130.09,0.1,117.08,0,0,1
C10867,2025-11-12 21:41:37.297297300,Thailand,Electronics,Mobile App,Debit Card,3,155.68,0.0,467.05,0,0,4
C10868,2025-11-13 06:26:18.378378380,Thailand,Sports,Website,Debit Card,3,64.21,0.15,163.72,0,0,2
C10869,2025-11-13 15:10:59.459459460,Australia,Sports,Website,Credit Card,4,68.56,0.0,274.23,0,0,5
C10870,2025-11-13 23:55:40.540540540,India,Home & Kitchen,Marketplace,Mobile Payment,3,78.26,0.2,187.83,0,0,4
C10871,2025-11-14 08:40:21.621621624,Thailand,Home & Kitchen,Marketplace,Credit Card,5,75.82,0.1,341.19,0,0,4
C10872,2025-11-14 17:25:02.702702704,UK,Clothing,Marketplace,PayPal,4,75.25,0.0,301.0,0,0,4
C10873,2025-11-15 02:09:43.783783784,India,Home & Kitchen,Website,PayPal,1,120.87,0.15,102.74,0,0,4
C10874,2025-11-15 10:54:24.864864864,Australia,Electronics,Mobile App,Mobile Payment,4,131.92,0.05,501.3,0,0,5
C10875,2025-11-15 19:39:05.945945948,UK,Electronics,Mobile App,Mobile Payment,2,168.69,0.0,337.38,0,0,4
C10876,2025-11-16 04:23:47.027027028,Germany,Beauty,Mobile App,PayPal,4,39.34,0.1,141.64,0,0,5
C10877,2025-11-16 13:08:28.108108108,UK,Clothing,Website,Mobile Payment,3,47.7,0.15,121.64,0,0,5
C10878,2025-11-16 21:53:09.189189192,Thailand,Electronics,Mobile App,Debit Card,3,205.24,0.05,584.93,0,0,5
C10879,2025-11-17 06:37:50.270270272,UK,Electronics,Website,Debit Card,5,206.69,0.0,1033.44,0,0,4
C10880,2025-11-17 15:22:31.351351352,Australia,Electronics,Website,Mobile Payment,5,233.16,0.1,1049.24,0,0,3
C10881,2025-11-18 00:07:12.432432432,India,Clothing,Marketplace,PayPal,5,67.02,0.1,301.61,0,0,4
C10882,2025-11-18 08:51:53.513513516,Germany,Electronics,Website,Credit Card,1,194.36,0.15,165.21,0,0,4
C10883,2025-11-18 17:36:34.594594596,Australia,Electronics,Website,Mobile Payment,5,208.35,0.1,937.58,0,0,5
C10884,2025-11-19 02:21:15.675675676,Thailand,Beauty,Website,Mobile Payment,1,35.67,0.0,35.67,3,0,5
C10885,2025-11-19 11:05:56.756756756,UK,Electronics,Marketplace,Credit Card,5,200.73,0.15,853.08,0,0,5
C10886,2025-11-19 19:50:37.837837840,Thailand,Clothing,Mobile App,Mobile Payment,1,57.34,0.0,57.34,10,0,5
C10887,2025-11-20 04:35:18.918918920,Thailand,Electronics,Website,Credit Card,4,142.8,0.0,571.21,0,0,2
C10888,2025-11-20 13:20:00.000000000,Australia,Electronics,Marketplace,PayPal,4,156.56,0.05,594.93,0,0,1
C10889,2025-11-20 22:04:41.081081080,Canada,Electronics,Marketplace,Debit Card,3,162.75,0.1,439.43,0,0,3
C10890,2025-11-21 06:49:22.162162164,Thailand,Beauty,Website,PayPal,1,53.88,0.0,53.88,10,0,5
C10891,2025-11-21 15:34:03.243243244,USA,Sports,Mobile App,Debit Card,2,60.29,0.1,108.52,0,0,5
C10892,2025-11-22 00:18:44.324324324,India,Beauty,Mobile App,Credit Card,3,36.1,0.05,102.88,0,0,4
C10893,2025-11-22 09:03:25.405405408,Thailand,Home & Kitchen,Mobile App,Debit Card,4,86.27,0.05,327.82,0,0,5
C10894,2025-11-22 17:48:06.486486488,UK,Clothing,Website,PayPal,1,64.05,0.15,54.45,5,0,5
C10895,2025-11-23 02:32:47.567567568,Australia,Electronics,Marketplace,Debit Card,5,140.9,0.05,669.27,0,0,5
C10896,2025-11-23 11:17:28.648648648,Germany,Home & Kitchen,Mobile App,Credit Card,2,123.1,0.0,246.2,0,0,5
C10897,2025-11-23 20:02:09.729729732,Thailand,Sports,Website,Debit Card,4,91.41,0.0,365.65,0,0,4
C10898,2025-11-24 04:46:50.810810812,USA,Electronics,Website,Mobile Payment,3,198.73,0.2,476.95,0,0,4
C10899,2025-11-24 13:31:31.891891892,India,Electronics,Website,PayPal,1,210.93,0.0,210.93,0,0,3
C10900,2025-11-24 22:16:12.972972972,UK,Electronics,Website,Mobile Payment,2,128.1,0.05,243.39,0,0,4
C10901,2025-11-25 07:00:54.054054056,Thailand,Electronics,Mobile App,Credit Card,1,168.71,0.05,160.27,0,0,4
C10902,2025-11-25 15:45:35.135135136,Australia,Electronics,Website,Debit Card,5,226.25,0.05,1074.7,0,0,3
C10903,2025-11-26 00:30:16.216216216,Thailand,Clothing,Website,Mobile Payment,3,41.48,0.0,124.45,0,1,5
